design_description	size_selection	basecaller_model	library_strategy	total_reads	Gb	library_ID	basecaller_version	notes	filetype	ccs_algorithm	quartile_25	ntsm_score	DeepConsensus_version	path	filename	library_selection	shear_method	polymerase_version	500kb+	seq_kit	biosample_accession	max	total_Gbp	seq_plate_chemistry_version	library_layout	generator_facility	N50	200kb+	coverage	mean	N25	total_bp	400kb+	sample_ID	sample	read_N50	1Mb+	data_type	study	N75	min	quartile_50	platform	instrument_model	quartile_75	whales	100kb+	300kb+	library_source	basecaller	generator_contact	result	accession	Sample	Accession	familyID	Subpopulation	Superpopulation	Production Year
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2199043.0	N/A	HG00639.HFSS_dc	N/A	N/A	N/A	N/A	16048.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m54329U_211231_123903.dc.q20.fastq.gz	HG00639.m54329U_211231_123903.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758781	66087.0	44.55	C2	single	University of Washington	21010.0	N/A	N/A	20259.0	17281.0	44552146515.0	N/A	HG00639	N/A	N/A	N/A	unaligned reads	SRP305758	25605.0	156.0	19356.0	PACBIO_SMRT	PacBio Sequel II	23609.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545304	HG00639	SAMN33758781	PR03	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	337976.0	N/A	HG00639.HFSS_dc	N/A	N/A	N/A	N/A	15944.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m64076_220216_013707.dc.q20.fastq.gz	HG00639.m64076_220216_013707.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758781	62936.0	6.79	C2	single	University of Washington	20872.0	N/A	N/A	20085.0	17181.0	6788386147.0	N/A	HG00639	N/A	N/A	N/A	unaligned reads	SRP305758	25393.0	265.0	19227.0	PACBIO_SMRT	PacBio Sequel II	23406.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545304	HG00639	SAMN33758781	PR03	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	922809.0	N/A	HG01074_SRE.HFSS_dc	N/A	N/A	N/A	N/A	17558.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211110_112322.dc.q20.fastq.gz	HG01074.m54329U_211110_112322.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758782	74720.0	19.46	C2	single	University of Washington	21114.0	N/A	N/A	21084.0	18194.0	19456910571.0	N/A	HG01074	N/A	N/A	N/A	unaligned reads	SRP305758	25068.0	418.0	20064.0	PACBIO_SMRT	PacBio Sequel II	23620.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545303	HG01074	SAMN33758782	PR18	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2101481.0	N/A	HG01074.HFSS2_dc	N/A	N/A	N/A	N/A	15825.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211208_005551.dc.q20.fastq.gz	HG01074.m54329U_211208_005551.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758782	63840.0	40.21	C2	single	University of Washington	19325.0	N/A	N/A	19133.0	16494.0	40209647823.0	N/A	HG01074	N/A	N/A	N/A	unaligned reads	SRP305758	23013.0	281.0	18284.0	PACBIO_SMRT	PacBio Sequel II	21660.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545303	HG01074	SAMN33758782	PR18	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2189425.0	N/A	HG01074.HFSS2_dc	N/A	N/A	N/A	N/A	15864.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211211_014820.dc.q20.fastq.gz	HG01074.m54329U_211211_014820.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758782	62020.0	42.04	C2	single	University of Washington	19395.0	N/A	N/A	19202.0	16548.0	42043092402.0	N/A	HG01074	N/A	N/A	N/A	unaligned reads	SRP305758	23125.0	730.0	18339.0	PACBIO_SMRT	PacBio Sequel II	21742.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545303	HG01074	SAMN33758782	PR18	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2180708.0	N/A	HG01074.HFSS2_dc	N/A	N/A	N/A	N/A	15898.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211212_111219.dc.q20.fastq.gz	HG01074.m54329U_211212_111219.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758782	59550.0	41.99	C2	single	University of Washington	19457.0	N/A	N/A	19257.0	16592.0	41993964579.0	N/A	HG01074	N/A	N/A	N/A	unaligned reads	SRP305758	23203.0	374.0	18396.0	PACBIO_SMRT	PacBio Sequel II	21811.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545303	HG01074	SAMN33758782	PR18	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2161506.0	N/A	HG01081.HFSS_dc	N/A	N/A	N/A	N/A	15202.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_211223_214216.dc.q20.fastq.gz	HG01081.m54329U_211223_214216.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758783	68446.0	42.24	C2	single	University of Washington	20603.0	N/A	N/A	19543.0	16682.0	42242556204.0	N/A	HG01081	N/A	N/A	N/A	unaligned reads	SRP305758	25265.0	259.0	18735.0	PACBIO_SMRT	PacBio Sequel II	23108.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545302	HG01081	SAMN33758783	PR21	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2308966.0	N/A	HG01081.HFSS_dc	N/A	N/A	N/A	N/A	15335.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_220101_220852.dc.q20.fastq.gz	HG01081.m54329U_220101_220852.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758783	79823.0	45.58	C2	single	University of Washington	20813.0	N/A	N/A	19740.0	16828.0	45580077040.0	N/A	HG01081	N/A	N/A	N/A	unaligned reads	SRP305758	25499.0	202.0	18931.0	PACBIO_SMRT	PacBio Sequel II	23356.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545302	HG01081	SAMN33758783	PR21	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2189086.0	N/A	HG01081.HFSS_dc	N/A	N/A	N/A	N/A	15348.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_220103_072943.dc.q20.fastq.gz	HG01081.m54329U_220103_072943.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758783	70904.0	43.27	C2	single	University of Washington	20831.0	N/A	N/A	19765.0	16856.0	43269138445.0	N/A	HG01081	N/A	N/A	N/A	unaligned reads	SRP305758	25540.0	376.0	18956.0	PACBIO_SMRT	PacBio Sequel II	23392.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545302	HG01081	SAMN33758783	PR21	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2219197.0	N/A	HG01192_lib1_dc	N/A	N/A	N/A	N/A	18096.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01192.m64043_211124_192057.dc.q20.fastq.gz	HG01192.m64043_211124_192057.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621945	65995.0	45.84	C2	single	University of Washington	20515.0	N/A	N/A	20656.0	18484.0	45839976333.0	N/A	HG01192	N/A	N/A	N/A	unaligned reads	SRP305758	23451.0	198.0	19934.0	PACBIO_SMRT	PacBio Sequel II	22553.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545345	HG01192	SAMN33621945	PR40	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2253699.0	N/A	HG01192_lib1_dc	N/A	N/A	N/A	N/A	18104.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01192.m64043_211126_061537.dc.q20.fastq.gz	HG01192.m64043_211126_061537.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621945	60586.0	46.58	C2	single	University of Washington	20524.0	N/A	N/A	20666.0	18491.0	46575985623.0	N/A	HG01192	N/A	N/A	N/A	unaligned reads	SRP305758	23468.0	238.0	19942.0	PACBIO_SMRT	PacBio Sequel II	22564.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545345	HG01192	SAMN33621945	PR40	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2185151.0	N/A	HG01192_lib1_dc	N/A	N/A	N/A	N/A	18091.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01192.m64043_211127_171224.dc.q20.fastq.gz	HG01192.m64043_211127_171224.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621945	57633.0	45.13	C2	single	University of Washington	20508.0	N/A	N/A	20651.0	18481.0	45126773490.0	N/A	HG01192	N/A	N/A	N/A	unaligned reads	SRP305758	23454.0	82.0	19926.0	PACBIO_SMRT	PacBio Sequel II	22550.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545345	HG01192	SAMN33621945	PR40	PUR	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	761247.0	N/A	HG01261_lib1_dc	N/A	N/A	N/A	N/A	18087.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01261.m64043_211222_184851.dc.q20.fastq.gz	HG01261.m64043_211222_184851.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621946	72765.0	16.05	C2	single	University of Washington	20306.0	N/A	N/A	21088.0	18396.0	16053597328.0	N/A	HG01261	N/A	N/A	N/A	unaligned reads	SRP305758	24573.0	724.0	19676.0	PACBIO_SMRT	PacBio Sequel II	22781.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545344	HG01261	SAMN33621946	CLM17	CLM	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1808184.0	N/A	HG01261_lib1_dc	N/A	N/A	N/A	N/A	18117.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01261.m64136_211105_181124.dc.q20.fastq.gz	HG01261.m64136_211105_181124.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621946	71125.0	38.23	C2	single	University of Washington	20343.0	N/A	N/A	21141.0	18426.0	38227743168.0	N/A	HG01261	N/A	N/A	N/A	unaligned reads	SRP305758	24646.0	1050.0	19708.0	PACBIO_SMRT	PacBio Sequel II	22830.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545344	HG01261	SAMN33621946	CLM17	CLM	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1853207.0	N/A	HG01261_lib1_dc	N/A	N/A	N/A	N/A	18201.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01261.m64136_211107_050725.dc.q20.fastq.gz	HG01261.m64136_211107_050725.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621946	70912.0	39.58	C2	single	University of Washington	20558.0	N/A	N/A	21356.0	18534.0	39578341050.0	N/A	HG01261	N/A	N/A	N/A	unaligned reads	SRP305758	25081.0	365.0	19866.0	PACBIO_SMRT	PacBio Sequel II	23276.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545344	HG01261	SAMN33621946	CLM17	CLM	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1838503.0	N/A	HG01261_lib1_dc	N/A	N/A	N/A	N/A	18136.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01261.m64136_211108_160613.dc.q20.fastq.gz	HG01261.m64136_211108_160613.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621946	75334.0	38.91	C2	single	University of Washington	20373.0	N/A	N/A	21164.0	18448.0	38910766182.0	N/A	HG01261	N/A	N/A	N/A	unaligned reads	SRP305758	24675.0	426.0	19737.0	PACBIO_SMRT	PacBio Sequel II	22882.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545344	HG01261	SAMN33621946	CLM17	CLM	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2122924.0	N/A	HG01975_lib1_dc	N/A	N/A	N/A	N/A	17645.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01975.m64043_211113_003158.dc.q20.fastq.gz	HG01975.m64043_211113_003158.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621947	62559.0	41.92	C2	single	University of Washington	19287.0	N/A	N/A	19748.0	17835.0	41924253993.0	N/A	HG01975	N/A	N/A	N/A	unaligned reads	SRP305758	21600.0	559.0	18937.0	PACBIO_SMRT	PacBio Sequel II	20899.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545343	HG01975	SAMN33621947	PEL25	PEL	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2042426.0	N/A	HG01975_lib1_dc	N/A	N/A	N/A	N/A	17636.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01975.m64043_211114_112934.dc.q20.fastq.gz	HG01975.m64043_211114_112934.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621947	61098.0	40.3	C2	single	University of Washington	19274.0	N/A	N/A	19729.0	17825.0	40296908772.0	N/A	HG01975	N/A	N/A	N/A	unaligned reads	SRP305758	21562.0	189.0	18926.0	PACBIO_SMRT	PacBio Sequel II	20878.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545343	HG01975	SAMN33621947	PEL25	PEL	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1647701.0	N/A	HG01975_lib1_dc	N/A	N/A	N/A	N/A	17647.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01975.m64043_211115_222749.dc.q20.fastq.gz	HG01975.m64043_211115_222749.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621947	62458.0	32.56	C2	single	University of Washington	19297.0	N/A	N/A	19760.0	17837.0	32558601172.0	N/A	HG01975	N/A	N/A	N/A	unaligned reads	SRP305758	21624.0	226.0	18944.0	PACBIO_SMRT	PacBio Sequel II	20918.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545343	HG01975	SAMN33621947	PEL25	PEL	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	336489.0	N/A	HG01975_lib1_dc	N/A	N/A	N/A	N/A	17632.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01975.m64043_211222_184851.dc.q20.fastq.gz	HG01975.m64043_211222_184851.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621947	67416.0	6.64	C2	single	University of Washington	19262.0	N/A	N/A	19726.0	17820.0	6637856253.0	N/A	HG01975	N/A	N/A	N/A	unaligned reads	SRP305758	21564.0	975.0	18915.0	PACBIO_SMRT	PacBio Sequel II	20867.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545343	HG01975	SAMN33621947	PEL25	PEL	AMR	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1972837.0	N/A	HG02015_lib1_dc	N/A	N/A	N/A	N/A	16180.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02015.m64043_210901_164337.dc.q20.fastq.gz	HG02015.m64043_210901_164337.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621948	69761.0	37.04	C2	single	University of Washington	18414.0	N/A	N/A	18776.0	16461.0	37043142999.0	N/A	HG02015	N/A	N/A	N/A	unaligned reads	SRP305758	21805.0	277.0	17715.0	PACBIO_SMRT	PacBio Sequel II	20903.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545342	HG02015	SAMN33621948	VN046	KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2365972.0	N/A	HG02015_lib1_dc	N/A	N/A	N/A	N/A	16168.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02015.m64043_210903_163032.dc.q20.fastq.gz	HG02015.m64043_210903_163032.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621948	63165.0	44.32	C2	single	University of Washington	18353.0	N/A	N/A	18732.0	16445.0	44319574571.0	N/A	HG02015	N/A	N/A	N/A	unaligned reads	SRP305758	21723.0	78.0	17681.0	PACBIO_SMRT	PacBio Sequel II	20825.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545342	HG02015	SAMN33621948	VN046	KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2383211.0	N/A	HG02015_lib1_dc	N/A	N/A	N/A	N/A	16149.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02015.m64043_210905_032603.dc.q20.fastq.gz	HG02015.m64043_210905_032603.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621948	57848.0	44.51	C2	single	University of Washington	18273.0	N/A	N/A	18677.0	16417.0	44513001720.0	N/A	HG02015	N/A	N/A	N/A	unaligned reads	SRP305758	21630.0	201.0	17631.0	PACBIO_SMRT	PacBio Sequel II	20738.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545342	HG02015	SAMN33621948	VN046	KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2352028.0	N/A	HG02040.HFSS2_dc	N/A	N/A	N/A	N/A	17440.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02040.m64076_220908_204946.dc.q20.fastq.gz	HG02040.m64076_220908_204946.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758784	65424.0	48.0	C2	single	University of Washington	20710.0	N/A	N/A	20407.0	18068.0	48000009407.0	N/A	HG02040	N/A	N/A	N/A	unaligned reads	SRP305758	24222.0	131.0	19777.0	PACBIO_SMRT	PacBio Sequel II	23026.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545341	HG02040	SAMN33758784		KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2522601.0	N/A	HG02040.HFSS2_dc	N/A	N/A	N/A	N/A	17791.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02040.m64076_220910_174812.dc.q20.fastq.gz	HG02040.m64076_220910_174812.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758784	72616.0	52.91	C2	single	University of Washington	21201.0	N/A	N/A	20976.0	18415.0	52914762699.0	N/A	HG02040	N/A	N/A	N/A	unaligned reads	SRP305758	24764.0	225.0	20259.0	PACBIO_SMRT	PacBio Sequel II	23601.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545341	HG02040	SAMN33758784		KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	2463054.0	N/A	HG02040.HFSS2_dc	N/A	N/A	N/A	N/A	17925.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02040.m64076_220912_140850.dc.q20.fastq.gz	HG02040.m64076_220912_140850.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33758784	73774.0	52.13	C2	single	University of Washington	21402.0	N/A	N/A	21164.0	18567.0	52129277237.0	N/A	HG02040	N/A	N/A	N/A	unaligned reads	SRP305758	24986.0	88.0	20450.0	PACBIO_SMRT	PacBio Sequel II	23831.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545341	HG02040	SAMN33758784		KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1568503.0	N/A	HG02056_lib1_dc	N/A	N/A	N/A	N/A	18019.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02056.m64043_220114_181052.dc.q20.fastq.gz	HG02056.m64043_220114_181052.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621949	62265.0	32.52	C2	single	University of Washington	20750.0	N/A	N/A	20730.0	18493.0	32515302036.0	N/A	HG02056	N/A	N/A	N/A	unaligned reads	SRP305758	24547.0	375.0	19942.0	PACBIO_SMRT	PacBio Sequel II	23257.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545340	HG02056	SAMN33621949	VN060	KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1816326.0	N/A	HG02056_lib1_dc	N/A	N/A	N/A	N/A	17777.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02056.m64136_211118_185339.dc.q20.fastq.gz	HG02056.m64136_211118_185339.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621949	60285.0	36.22	C2	single	University of Washington	19757.0	N/A	N/A	19943.0	18103.0	36223085229.0	N/A	HG02056	N/A	N/A	N/A	unaligned reads	SRP305758	22444.0	112.0	19281.0	PACBIO_SMRT	PacBio Sequel II	21492.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545340	HG02056	SAMN33621949	VN060	KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1757465.0	N/A	HG02056_lib1_dc	N/A	N/A	N/A	N/A	17773.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02056.m64136_211120_043838.dc.q20.fastq.gz	HG02056.m64136_211120_043838.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621949	57533.0	35.02	C2	single	University of Washington	19740.0	N/A	N/A	19928.0	18096.0	35024314025.0	N/A	HG02056	N/A	N/A	N/A	unaligned reads	SRP305758	22405.0	616.0	19268.0	PACBIO_SMRT	PacBio Sequel II	21471.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545340	HG02056	SAMN33621949	VN060	KHV	EAS	YR3
HiFi sequencing of 20kb fractionated gDNA rebasecalled using DeepConsensus	PippinHT	N/A	WGS	1748194.0	N/A	HG02056_lib1_dc	N/A	N/A	N/A	N/A	17778.0	N/A	1.2	s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02056.m64136_211121_153454.dc.q20.fastq.gz	HG02056.m64136_211121_153454.dc.q20.fastq.gz	size fractionation	Megaruptor 3	P2	N/A	N/A	SAMN33621949	65568.0	34.86	C2	single	University of Washington	19762.0	N/A	N/A	19942.0	18106.0	34863233613.0	N/A	HG02056	N/A	N/A	N/A	unaligned reads	SRP305758	22461.0	360.0	19283.0	PACBIO_SMRT	PacBio Sequel II	21507.0	N/A	N/A	N/A	GENOMIC	N/A	kmiyamot@uw.edu	N/A	SRR26545340	HG02056	SAMN33621949	VN060	KHV	EAS	YR3
