100kb+,1Mb+,200kb+,300kb+,400kb+,500kb+,DeepConsensus_version,MM_remove,MM_review,MM_tag,N25,N50,N75,accession,barcode,basecaller,basecaller_model,basecaller_version,basecalling_version,bioproject_accession,biosample_accession,ccs_algorithm,cell_type,check-flnc reads,coverage,data_type,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,design_description,filename,filetype,generator_contact,generator_facility,instrument_model,iso_filename,iso_library_id,jasmine_version,library_ID,library_layout,library_selection,library_source,library_strategy,lima_float_version,lima_version,max,mean,min,notes,ntsm_score,path,pbtrim_version,platform,platform_unit_1,platform_unit_2,polymerase_version,pool,primrose_filename,production,quartile_25,quartile_50,quartile_75,read_N50,refine_version,sample_ID,seq_kit,seq_plate_chemistry_version,sequencing_chemistry,shear_method,similarity,size_selection,study,title,total_Gbp,total_bp,total_reads,whales,ChildID,N,Sex,Subpopulation,Superpopulation,Production Year,file_size
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,18090.0,19721.0,22333.0,SRR23732275,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621949,6.0.0,N/A,N/A,9.2,unaligned reads,11.25,HG02056.m64136_211121_153454.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02056/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02056.m64136_211121_153454.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_211121_153454-bc1009.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02056_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,55264.0,19862.0,199.0,,,s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/m64136_211121_153454-bc1009.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,17760.0,19254.0,21430.0,N/A,N/A,HG02056,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,28.49,28490874747.0,1434407.0,N/A,HG02056,VN060,male,KHV,EAS,YR3,111727261832
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,16979.0,19358.0,21704.0,SRR23732274,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621950,6.0.0,N/A,N/A,10.3,unaligned reads,11.91,HG02129.m64136_220424_050632.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02129/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02129.m64136_220424_050632.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_220424_050632-bc1001.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02129_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,56783.0,19216.0,95.0,,,s3://human-pangenomics/working/HPRC/HG02129/raw_data/PacBio_HiFi/m64136_220424_050632-bc1001.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,16330.0,18825.0,20955.0,N/A,N/A,HG02129,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,32.06,32061676319.0,1668439.0,N/A,HG02129,VN079,male,KHV,EAS,YR3,123059734429
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,17476.0,19953.0,23518.0,SRR23732293,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621951,6.0.0,N/A,N/A,3.9,unaligned reads,4.35,HG00140.m64043_220728_173215.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02155/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02155.m64043_220728_173215.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_220728_173215-bc1012.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02155_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,55945.0,20033.0,61.0,,,s3://human-pangenomics/working/HPRC/HG02155/raw_data/PacBio_HiFi/m64043_220728_173215-bc1012.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,17036.0,19069.0,22395.0,N/A,N/A,HG02155,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,12.12,12121610916.0,605059.0,N/A,HG02155,,female,CDX,EAS,YR3,44976974642
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,18946.0,20502.0,22571.0,SRR23732292,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621952,6.0.0,N/A,N/A,9.8,unaligned reads,11.99,HG02258.m64043_211217_180919.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02258/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02258.m64043_211217_180919.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_211217_180919-bc1011.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02258_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,53399.0,20643.0,61.0,,,s3://human-pangenomics/working/HPRC/HG02258/raw_data/PacBio_HiFi/m64043_211217_180919-bc1011.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18701.0,20169.0,22088.0,N/A,N/A,HG02258,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,30.38,30383642106.0,1471798.0,N/A,HG02258,BB22,male,ACB,AFR,YR3,117314694507
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,17731.0,20899.0,23890.0,SRR23732291,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621953,6.0.0,N/A,N/A,12.3,unaligned reads,14.09,HG02273.m64043_220429_171542.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02273/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02273.m64043_220429_171542.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_220429_171542-bc1002.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02273_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,58982.0,20567.0,139.0,,,s3://human-pangenomics/working/HPRC/HG02273/raw_data/PacBio_HiFi/m64043_220429_171542-bc1002.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,17280.0,20013.0,22954.0,N/A,N/A,HG02273,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,38.03,38026194906.0,1848889.0,N/A,HG02273,PEL46,female,PEL,AMR,YR3,145343650534
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,18203.0,20521.0,24916.0,SRR23732290,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621954,6.0.0,N/A,N/A,11.5,unaligned reads,12.54,HG02965.m64043_220715_182700.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02965/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02965.m64043_220715_182700.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_220715_182700-bc1017.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02965_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,73722.0,20989.0,61.0,,,s3://human-pangenomics/working/HPRC/HG02965/raw_data/PacBio_HiFi/m64043_220715_182700-bc1017.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,17769.0,19678.0,23131.0,N/A,N/A,HG02965,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,35.65,35646111219.0,1698253.0,N/A,HG02965,NG20,male,ESN,AFR,YR3,130010901361
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,18311.0,19886.0,21906.0,SRR23732289,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621955,6.0.0,N/A,N/A,8.1,unaligned reads,9.07,HG02976.m64043_220621_134351.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02976/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02976.m64043_220621_134351.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_220621_134351-bc1009.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02976_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,54707.0,19958.0,214.0,,,s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m64043_220621_134351-bc1009.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18038.0,19542.0,21427.0,N/A,N/A,HG02976,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,25.12,25120924503.0,1258651.0,N/A,HG02976,NG24,female,ESN,AFR,YR3,92448596448
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,17921.0,20557.0,24463.0,SRR23732288,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621956,6.0.0,N/A,N/A,12.4,unaligned reads,13.76,HG03195.m64136_220617_195203.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03195/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03195.m64136_220617_195203.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_220617_195203-bc1010.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG03195_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,68687.0,20729.0,54.0,,,s3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64136_220617_195203-bc1010.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,17481.0,19529.0,23196.0,N/A,N/A,HG03195,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,38.39,38391026616.0,1851955.0,N/A,HG03195,NG58,female,ESN,AFR,YR3,144024384726
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,19029.0,21243.0,24403.0,SRR23732287,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621957,6.0.0,N/A,N/A,9.2,unaligned reads,,,,HiFi sequencing of 20kb fractionated gDNA,m64043_220516_150157-bc1008.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG03225_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,56783.0,21296.0,83.0,,,s3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64043_220516_150157-bc1008.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18584.0,20581.0,23437.0,N/A,N/A,HG03225,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,28.64,28643913675.0,1344981.0,N/A,HG03225,,male,MSL,AFR,YR3,109216233147
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,19092.0,20668.0,22878.0,SRR23732286,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621958,6.0.0,N/A,N/A,12.3,unaligned reads,14.27,HG03834.m64043_220107_191226.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03834/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03834.m64043_220107_191226.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_220107_191226-bc1012.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG03834_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,62493.0,20891.0,123.0,,,s3://human-pangenomics/working/HPRC/HG03834/raw_data/PacBio_HiFi/m64043_220107_191226-bc1012.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18853.0,20313.0,22331.0,N/A,N/A,HG03834,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,38.21,38210943876.0,1829039.0,N/A,HG03834,BD28,female,BEB,SAS,YR3,146513819028
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,18541.0,20882.0,23733.0,SRR23732282,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621961,6.0.0,N/A,N/A,10.3,unaligned reads,12.1,NA18971.m64043_220703_150718.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/NA18971/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA18971.m64043_220703_150718.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_220703_150718-bc1011.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,NA18971_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,65993.0,20667.0,62.0,,,s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m64043_220703_150718-bc1011.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,17974.0,20210.0,22885.0,N/A,N/A,NA18971,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,31.82,31815106412.0,1539349.0,N/A,NA18971,,male,JPT,EAS,YR3,121220960881
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,19189.0,20755.0,22563.0,SRR23732281,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621962,6.0.0,N/A,N/A,12.2,unaligned reads,14.02,NA20805.m64136_220726_203708.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/NA20805/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20805.m64136_220726_203708.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_220726_203708-bc1020.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,NA20805_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,66827.0,20660.0,133.0,,,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220726_203708-bc1020.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18923.0,20455.0,22209.0,N/A,N/A,NA20805,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,37.97,37967752313.0,1837659.0,N/A,NA20805,,male,TSI,EUR,YR3,142836732450
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,19047.0,21631.0,25828.0,SRR23732295,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621941,6.0.0,N/A,N/A,10.9,unaligned reads,12.63,HG00140.m64136_220719_122056.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00140/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00140.m64136_220719_122056.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_220719_122056-bc1018.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG00140_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,73370.0,21889.0,137.0,,,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m64136_220719_122056-bc1018.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18518.0,20699.0,24213.0,N/A,N/A,HG00140,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,33.87,33866031514.0,1547133.0,N/A,HG00140,,male,GBR,EUR,YR3,128289384585
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,16716.0,19311.0,22414.0,SRR23732294,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621942,6.0.0,N/A,N/A,11.2,unaligned reads,12.3,HG00323.m64136_220712_144943.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00323/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00323.m64136_220712_144943.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_220712_144943-bc1016.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG00323_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,59292.0,19145.0,61.0,,,s3://human-pangenomics/working/HPRC/HG00323/raw_data/PacBio_HiFi/m64136_220712_144943-bc1016.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,16227.0,18433.0,21488.0,N/A,N/A,HG00323,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,34.72,34715893912.0,1813262.0,N/A,HG00323,,female,FIN,EUR,YR3,128392037742
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,16758.0,18490.0,22251.0,SRR23732283,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621943,6.0.0,N/A,N/A,12.4,unaligned reads,14.46,HG00408.m64136_211111_194404.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00408/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00408.m64136_211111_194404.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_211111_194404-bc1002.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG00408_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,58108.0,19152.0,81.0,,,s3://human-pangenomics/working/HPRC/HG00408/raw_data/PacBio_HiFi/m64136_211111_194404-bc1002.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,16477.0,17924.0,20859.0,N/A,N/A,HG00408,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,38.36,38355055565.0,2002652.0,N/A,HG00408,SH002,female,CHS,EAS,YR3,148700344371
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,19247.0,20774.0,22899.0,SRR23732280,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621944,6.0.0,N/A,N/A,10.6,unaligned reads,12.94,HG00597.m64043_211213_155654.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00597/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00597.m64043_211213_155654.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_211213_155654-bc1021.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG00597_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,54955.0,21006.0,61.0,,,s3://human-pangenomics/working/HPRC/HG00597/raw_data/PacBio_HiFi/m64043_211213_155654-bc1021.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,19041.0,20445.0,22411.0,N/A,N/A,HG00597,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,32.72,32720246548.0,1557646.0,N/A,HG00597,SH058,female,CHS,EAS,YR3,126726564465
N/A,N/A,N/A,N/A,N/A,N/A,,False,False,True,18441.0,20419.0,23268.0,SRR23732279,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621945,6.0.0,N/A,N/A,11.7,unaligned reads,14.79,HG01192.m64043_211124_192057.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG01192/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01192.m64043_211124_192057.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_211124_192057.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG01192_lib1,single,size fractionation,GENOMIC,WGS,,,52946.0,20562.0,203.0,,,s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/m64043_211124_192057.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18064.0,19864.0,22408.0,N/A,N/A,HG01192,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,36.24,36240709779.0,1762460.0,N/A,HG01192,PR40,male,PUR,AMR,YR3,140736338674
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,18429.0,20313.0,24465.0,SRR23732278,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621946,6.0.0,N/A,N/A,10.5,unaligned reads,12.55,HG01261.m64136_211108_160613.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG01261/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01261.m64136_211108_160613.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64136_211108_160613-bc1001.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG01261_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,65223.0,21072.0,204.0,,,s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_HiFi/m64136_211108_160613-bc1001.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,18129.0,19707.0,22728.0,N/A,N/A,HG01261,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,32.54,32544026126.0,1544394.0,N/A,HG01261,CLM17,male,CLM,AMR,YR3,127123061087
N/A,N/A,N/A,N/A,N/A,N/A,,True,True,True,17814.0,19250.0,21498.0,SRR23732277,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621947,6.0.0,N/A,N/A,11.7,unaligned reads,13.0,HG01975.m64043_211114_112934.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG01975/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01975.m64043_211114_112934.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_211114_112934-bc1003.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG01975_lib1,single,size fractionation,GENOMIC,WGS,2.01,2.1.0,61049.0,19701.0,142.0,,,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/m64043_211114_112934-bc1003.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,17627.0,18908.0,20835.0,N/A,N/A,HG01975,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,36.27,36273475358.0,1841180.0,N/A,HG01975,PEL25,female,PEL,AMR,YR3,136205774079
N/A,N/A,N/A,N/A,N/A,N/A,,False,False,True,16432.0,18225.0,21552.0,SRR23732276,N/A,N/A,N/A,N/A,N/A,PRJNA701308,SAMN33621948,6.0.0,N/A,N/A,12.2,unaligned reads,14.36,HG02015.m64043_210905_032603.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02015/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02015.m64043_210905_032603.dc.q20.fastq.gz,HiFi sequencing of 20kb fractionated gDNA,m64043_210905_032603-bc1022.5mc.hifi_reads.bam,bam,tgraves@wustl.edu,Washington University,Sequel II,N/A,N/A,N/A,HG02015_lib1,single,size fractionation,GENOMIC,WGS,,,48424.0,18655.0,76.0,,,s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/m64043_210905_032603-bc1022.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,P2.2,N/A,,WUSTL_HPRC_HiFi_Year3,16173.0,17620.0,20670.0,N/A,N/A,HG02015,N/A,C2,N/A,Megaruptor 1,N/A,SageELF,SRP305758,,37.83,37828131839.0,2027744.0,N/A,HG02015,VN046,male,KHV,EAS,YR3,144419844103
