sample_id,haplotype,assembly,fasta_sha256,release,phasing,assembly_method,assembly_method_version,assembly_date,assembly_name,source,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,biosample_id,population_descriptor,population_abbreviation,trio_available,family_id,paternal_id,maternal_id,sex,tissue,collection,alternative_id,notes,file_size
HG03874,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG03874_hap2_hprc_r2_v1.0.1,hprc,GCA_042076685.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021625,Indian Telugu in the UK,ITU,False,,,,female,B-Lymphocyte,1000G,,,903453218
NA18505,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA18505_hap2_hprc_r2_v1.0.1,hprc,GCA_042077345.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021643,"Yoruba in Ibadan, Nigeria",YRI,False,Y005,,,female,B-Lymphocyte,1000G,,,903231325
NA18508,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18508/assemblies/freeze_2/NA18508_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA18508_hap2_hprc_r2_v1.0.1,hprc,GCA_042077155.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18508/assemblies/freeze_2/NA18508_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18508/assemblies/freeze_2/NA18508_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18508/assemblies/freeze_2/NA18508_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021626,"Yoruba in Ibadan, Nigeria",YRI,False,,,,female,B-Lymphocyte,1000G,,,903773441
NA18608,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA18608_hap2_hprc_r2_v1.0.1,hprc,GCA_042077335.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021619,"Han Chinese in Beijing, China",CHB,False,,,,male,B-Lymphocyte,1000G,,,898269728
NA18620,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA18620_hap2_hprc_r2_v1.0.1,hprc,GCA_042077305.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021618,"Han Chinese in Beijing, China",CHB,False,,,,male,B-Lymphocyte,1000G,,,904517875
NA18952,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18952/assemblies/freeze_2/NA18952_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA18952_hap2_hprc_r2_v1.0.1,hprc,GCA_042077325.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18952/assemblies/freeze_2/NA18952_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18952/assemblies/freeze_2/NA18952_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18952/assemblies/freeze_2/NA18952_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021621,"Japanese in Tokyo, Japan",JPT,False,,,,male,B-Lymphocyte,1000G,,,899512302
NA18974,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18974/assemblies/freeze_2/NA18974_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA18974_hap2_hprc_r2_v1.0.1,hprc,GCA_042077285.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18974/assemblies/freeze_2/NA18974_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18974/assemblies/freeze_2/NA18974_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18974/assemblies/freeze_2/NA18974_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021620,"Japanese in Tokyo, Japan",JPT,False,,,,male,B-Lymphocyte,1000G,,,901675215
NA18976,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18976/assemblies/freeze_2/NA18976_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA18976_hap2_hprc_r2_v1.0.1,hprc,GCA_042077165.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18976/assemblies/freeze_2/NA18976_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18976/assemblies/freeze_2/NA18976_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18976/assemblies/freeze_2/NA18976_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021622,"Japanese in Tokyo, Japan",JPT,False,,,,female,B-Lymphocyte,1000G,,,903698672
NA19036,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19036/assemblies/freeze_2/NA19036_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA19036_hap2_hprc_r2_v1.0.1,hprc,GCA_042077135.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19036/assemblies/freeze_2/NA19036_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19036/assemblies/freeze_2/NA19036_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19036/assemblies/freeze_2/NA19036_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021642,"Luhya in Webuye, Kenya",LWK,False,,,,female,B-Lymphocyte,1000G,,,901879481
NA19443,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA19443_hap2_hprc_r2_v1.0.1,hprc,GCA_042076705.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021640,"Luhya in Webuye, Kenya",LWK,False,,,,male,B-Lymphocyte,1000G,,,901455919
NA19700,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19700/assemblies/freeze_2/NA19700_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA19700_hap2_hprc_r2_v1.0.1,hprc,GCA_042076885.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19700/assemblies/freeze_2/NA19700_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19700/assemblies/freeze_2/NA19700_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19700/assemblies/freeze_2/NA19700_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021612,African Ancestry in Southwest USA,ASW,False,,,,male,B-Lymphocyte,1000G,,,899857872
NA20870,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20870/assemblies/freeze_2/NA20870_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA20870_hap2_hprc_r2_v1.0.1,hprc,GCA_042077145.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20870/assemblies/freeze_2/NA20870_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20870/assemblies/freeze_2/NA20870_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20870/assemblies/freeze_2/NA20870_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021623,"Gujarati Indians in Houston, Texas, USA",GIH,False,,,,male,B-Lymphocyte,1000G,,,902837430
NA21093,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21093/assemblies/freeze_2/NA21093_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA21093_hap2_hprc_r2_v1.0.1,hprc,GCA_042076875.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21093/assemblies/freeze_2/NA21093_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21093/assemblies/freeze_2/NA21093_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21093/assemblies/freeze_2/NA21093_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021627,"Gujarati Indians in Houston, Texas, USA",GIH,False,,,,male,B-Lymphocyte,1000G,,,900678256
NA21106,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21106/assemblies/freeze_2/NA21106_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA21106_hap2_hprc_r2_v1.0.1,hprc,GCA_042076865.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21106/assemblies/freeze_2/NA21106_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21106/assemblies/freeze_2/NA21106_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21106/assemblies/freeze_2/NA21106_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021629,"Gujarati Indians in Houston, Texas, USA",GIH,False,,,,female,B-Lymphocyte,1000G,,,902338600
NA21110,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21110/assemblies/freeze_2/NA21110_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA21110_hap2_hprc_r2_v1.0.1,hprc,GCA_042077185.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21110/assemblies/freeze_2/NA21110_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21110/assemblies/freeze_2/NA21110_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21110/assemblies/freeze_2/NA21110_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021624,"Gujarati Indians in Houston, Texas, USA",GIH,False,,,,female,B-Lymphocyte,1000G,,,903154816
HG02392,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02392/assemblies/freeze_2/HG02392_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG02392_hap2_hprc_r2_v1.0.1,hprc,GCA_046043145.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02392/assemblies/freeze_2/HG02392_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02392/assemblies/freeze_2/HG02392_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02392/assemblies/freeze_2/HG02392_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021615,Chinese Dai in Xishuangbanna,CDX,False,,,,male,B-Lymphocyte,1000G,,,898636063
HG02514,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02514/assemblies/freeze_2/HG02514_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG02514_mat_hprc_r2_v1.0.1,hprc,GCA_045524175.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02514/assemblies/freeze_2/HG02514_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02514/assemblies/freeze_2/HG02514_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02514/assemblies/freeze_2/HG02514_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37797105,"Kinh in Ho Chi Minh City, Vietnam",KHV,True,VN087,HG02512,HG02513,male,B-Lymphocyte,1000G,,,900553398
HG02841,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02841/assemblies/freeze_2/HG02841_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG02841_mat_hprc_r2_v1.0.1,hprc,GCA_045524615.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02841/assemblies/freeze_2/HG02841_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02841/assemblies/freeze_2/HG02841_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02841/assemblies/freeze_2/HG02841_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37797106,Gambian in Western Division Đ Mandinka,GWD,True,GB74,HG02839,HG02840,female,B-Lymphocyte,1000G,,,902729121
HG02984,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02984/assemblies/freeze_2/HG02984_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG02984_mat_hprc_r2_v1.0.1,hprc,GCA_045524165.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02984/assemblies/freeze_2/HG02984_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02984/assemblies/freeze_2/HG02984_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02984/assemblies/freeze_2/HG02984_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37797107,Gambian in Western Division Đ Mandinka,GWD,True,GB97,HG02982,HG02983,male,B-Lymphocyte,1000G,,,902190984
HG03050,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG03050_mat_hprc_r2_v1.0.1,hprc,GCA_045524515.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37797108,Gambian in Western Division Đ Mandinka,GWD,True,GB113,HG03048,HG03049,male,B-Lymphocyte,1000G,,,904669287
NA20799,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20799/assemblies/freeze_2/NA20799_hap2_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA20799_hap2_hprc_r2_v1.0.1,hprc,GCA_045524135.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20799/assemblies/freeze_2/NA20799_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20799/assemblies/freeze_2/NA20799_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20799/assemblies/freeze_2/NA20799_hap2_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37797094,Toscani in Italia,TSI,False,,,,female,B-Lymphocyte,1000G,,,899484032
HG01109,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG01109_mat_hprc_r2_v1.0.1,hprc,GCA_018504365.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN12162846,Puerto Rican in Puerto Rico,PUR,True,,HG01107,HG01108,male,B-Lymphocyte,1000G,,,901553882
HG02055,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG02055_mat_hprc_r2_v1.0.1,hprc,GCA_018506125.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN12162856,African Caribbean in Barbados,ACB,True,,HG02053,HG02054,male,B-Lymphocyte,1000G,,,901653087
HG02080,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02080/assemblies/freeze_2/HG02080_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG02080_mat_hprc_r2_v1.0.1,hprc,GCA_018504085.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02080/assemblies/freeze_2/HG02080_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02080/assemblies/freeze_2/HG02080_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02080/assemblies/freeze_2/HG02080_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN13957942,"Kinh in Ho Chi Minh City, Vietnam",KHV,True,,HG02082,HG02081,female,B-Lymphocyte,1000G,,,902479118
HG02109,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02109/assemblies/freeze_2/HG02109_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-10,HG02109_mat_hprc_r2_v1.0.1,hprc,GCA_018505825.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02109/assemblies/freeze_2/HG02109_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02109/assemblies/freeze_2/HG02109_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02109/assemblies/freeze_2/HG02109_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN13958415,African Caribbean in Barbados,ACB,True,,HG02107,HG02108,female,B-Lymphocyte,1000G,,,902294695
